task_id,harness,paired_outcome,harness_correct,n_segments,arm_sequence,dominant_mode,dominant_rate,arm_entropy,rate_SE,rate_PD,rate_CV,rate_IC,rate_UN,rate_RR,rate_reason,reason->reason,reason->PD,PD->IC,looping_marker_count,self_correction_marker_count,uncertainty_marker_count,harness_repeated_ngram_rate,harness_mean_entropy,harness_n_tokens,harness_malformed_prediction,harness_missing_boxed_answer,reason->IC,IC->reason,PD->reason,reason->UN,UN->reason,PD->PD,IC->PD,reason->SE,PD->UN,IC->IC,reason->RR,RR->reason,PD->SE,SE->reason,SE->PD,UN->UN,UN->PD,UN->IC,IC->UN,RR->PD,PD->RR,RR->UN,RR->RR,UN->RR,IC->RR,SE->IC
gpqa_131,zeroclaw,both_correct,True,17,PD|reason|PD|reason|RR|UN|reason|UN|PD|UN|PD|reason|PD|reason|reason|reason|PD,reason,0.4117647058823529,1.2057,0.0,0.3529,0.0,0.0,0.1765,0.0588,0.4118,0.125,0.1875,,1,25,0,0.1500865051903114,0.2588375351158454,4764,False,False,,,0.25,0.0625,0.0625,,,,0.0625,,0.0625,,,,,,0.125,,,,,0.0625,,,,
gpqa_132,zeroclaw,regression,False,17,PD|PD|reason|PD|reason|PD|reason|reason|RR|RR|reason|reason|reason|reason|PD|PD|PD,reason,0.47058823529411764,0.9718,0.0,0.4118,0.0,0.0,0.0,0.1176,0.4706,0.25,0.1875,,10,26,0,0.1410437235543018,0.4695027424722576,2321,False,False,,,0.1875,,,0.1875,,,,,0.0625,0.0625,,,,,,,,,,,0.0625,,,
gpqa_133,zeroclaw,regression,False,17,PD|PD|PD|PD|PD|reason|PD|PD|reason|PD|reason|reason|PD|reason|PD|PD|PD,PD,0.7058823529411765,0.6058,0.0,0.7059,0.0,0.0,0.0,0.0,0.2941,0.0625,0.25,,1,15,0,0.0993520518358531,0.3367042919710046,1652,False,False,,,0.25,,,0.4375,,,,,,,,,,,,,,,,,,,,
gpqa_134,zeroclaw,both_wrong,False,17,reason|reason|reason|reason|PD|reason|PD|PD|PD|reason|PD|PD|PD|reason|PD|PD|PD,PD,0.5882352941176471,0.6775,0.0,0.5882,0.0,0.0,0.0,0.0,0.4118,0.1875,0.25,,5,3,0,0.0958627648839556,0.304507487189845,1664,False,False,,,0.1875,,,0.375,,,,,,,,,,,,,,,,,,,,
gpqa_135,zeroclaw,rescue,True,17,reason|PD|PD|reason|PD|reason|reason|reason|reason|reason|PD|reason|reason|reason|reason|reason|PD,reason,0.7058823529411765,0.6058,0.0,0.2941,0.0,0.0,0.0,0.0,0.7059,0.5,0.25,,2,2,0,0.1724363161332462,0.3404259012925872,2668,False,False,,,0.1875,,,0.0625,,,,,,,,,,,,,,,,,,,,
gpqa_136,zeroclaw,both_correct,True,17,reason|reason|reason|PD|reason|PD|reason|RR|reason|reason|reason|PD|PD|reason|reason|reason|PD,reason,0.6470588235294118,0.8083,0.0,0.2941,0.0,0.0,0.0,0.0588,0.6471,0.375,0.25,,1,10,3,0.0607287449392712,0.2952932612480285,1418,False,False,,,0.1875,,,0.0625,,,,,0.0625,0.0625,,,,,,,,,,,,,,
gpqa_137,zeroclaw,rescue,True,17,PD|PD|PD|reason|reason|reason|reason|RR|reason|reason|reason|reason|reason|reason|reason|reason|PD,reason,0.7058823529411765,0.753,0.0,0.2353,0.0,0.0,0.0,0.0588,0.7059,0.625,0.0625,,0,26,0,0.1155327342747111,0.2422417769288661,1457,False,False,,,0.0625,,,0.125,,,,,0.0625,0.0625,,,,,,,,,,,,,,
gpqa_138,zeroclaw,both_correct,True,17,PD|reason|reason|reason|PD|PD|PD|reason|PD|reason|reason|PD|reason|PD|PD|reason|PD,PD,0.5294117647058824,0.6914,0.0,0.5294,0.0,0.0,0.0,0.0,0.4706,0.1875,0.3125,,0,2,0,0.0942334739803094,0.262025832312574,1383,False,False,,,0.3125,,,0.1875,,,,,,,,,,,,,,,,,,,,
gpqa_139,zeroclaw,both_correct,True,17,PD|reason|PD|reason|PD|RR|RR|PD|reason|reason|PD|reason|PD|reason|RR|reason|PD,PD,0.4117647058823529,1.0368,0.0,0.4118,0.0,0.0,0.0,0.1765,0.4118,0.0625,0.3125,,5,14,0,0.1524390243902439,0.2821585324992298,1948,False,False,,,0.3125,,,,,,,,0.0625,0.0625,,,,,,,,0.0625,0.0625,,0.0625,,,
gpqa_14,zeroclaw,both_correct,True,17,PD|reason|reason|reason|PD|reason|reason|PD|reason|PD|PD|RR|PD|PD|PD|PD|PD,PD,0.5882352941176471,0.8464,0.0,0.5882,0.0,0.0,0.0,0.0588,0.3529,0.1875,0.1875,,3,8,0,0.2077001013171226,0.3285731437986844,1448,False,False,,,0.1875,,,0.3125,,,,,,,,,,,,,,0.0625,0.0625,,,,,
gpqa_140,zeroclaw,regression,False,17,PD|PD|reason|PD|reason|PD|reason|reason|reason|reason|reason|reason|reason|UN|RR|reason|PD,reason,0.5882352941176471,1.0054,0.0,0.2941,0.0,0.0,0.0588,0.0588,0.5882,0.375,0.1875,,10,25,0,0.2143595041322314,0.254272096513924,3843,False,False,,,0.1875,0.0625,,0.0625,,,,,,0.0625,,,,,,,,,,,,0.0625,,
gpqa_141,zeroclaw,both_correct,True,17,PD|reason|PD|PD|PD|PD|reason|PD|PD|reason|PD|reason|reason|PD|reason|reason|PD,PD,0.5882352941176471,0.6775,0.0,0.5882,0.0,0.0,0.0,0.0,0.4118,0.125,0.3125,,2,1,0,0.0503597122302158,0.3134301775631763,1158,False,False,,,0.3125,,,0.25,,,,,,,,,,,,,,,,,,,,
gpqa_142,zeroclaw,nonvalid_or_missing,,1,reason,reason,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0,5,0,0.0613026819923371,0.0,0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_143,zeroclaw,regression,False,13,PD|PD|reason|reason|PD|PD|reason|PD|RR|PD|PD|PD|PD,PD,0.6923076923076923,0.7903,0.0,0.6923,0.0,0.0,0.0,0.0769,0.2308,0.0833,0.1667,,1,1,0,0.0195599022004889,0.3205229879977139,590,True,False,,,0.1667,,,0.4167,,,,,,,,,,,,,,0.0833,0.0833,,,,,
gpqa_144,zeroclaw,both_correct,True,17,PD|PD|reason|UN|reason|reason|PD|PD|reason|reason|PD|reason|PD|reason|reason|reason|PD,reason,0.5294117647058824,0.8687,0.0,0.4118,0.0,0.0,0.0588,0.0,0.5294,0.25,0.25,,2,3,0,0.033452807646356,0.2833816560492996,2051,False,False,,,0.25,0.0625,0.0625,0.125,,,,,,,,,,,,,,,,,,,,
gpqa_145,zeroclaw,both_correct,True,17,reason|reason|reason|reason|reason|PD|reason|reason|PD|reason|reason|PD|PD|RR|PD|reason|PD,reason,0.5882352941176471,0.8464,0.0,0.3529,0.0,0.0,0.0,0.0588,0.5882,0.375,0.25,,8,21,0,0.0642479213907785,0.3906120893405516,2303,False,False,,,0.1875,,,0.0625,,,,,,,,,,,,,,0.0625,0.0625,,,,,
gpqa_146,zeroclaw,both_correct,True,17,PD|reason|PD|PD|PD|PD|PD|reason|reason|PD|PD|PD|PD|PD|PD|PD|PD,PD,0.8235294117647058,0.466,0.0,0.8235,0.0,0.0,0.0,0.0,0.1765,0.0625,0.125,,5,31,2,0.091091091091091,0.3119280700168798,1819,False,False,,,0.125,,,0.6875,,,,,,,,,,,,,,,,,,,,
gpqa_147,zeroclaw,both_correct,True,17,IC|PD|reason|reason|PD|reason|reason|reason|IC|reason|reason|reason|reason|reason|reason|IC|PD,reason,0.6470588235294118,0.8939,0.0,0.1765,0.0,0.1765,0.0,0.0,0.6471,0.5,0.0625,,1,0,0,0.1035031847133758,0.1375513938465166,1603,False,False,0.125,0.0625,0.125,,,,0.125,,,,,,,,,,,,,,,,,,,
gpqa_148,zeroclaw,both_correct,True,17,PD|reason|reason|reason|PD|reason|reason|reason|reason|PD|reason|reason|reason|reason|reason|reason|PD,reason,0.7647058823529411,0.5456,0.0,0.2353,0.0,0.0,0.0,0.0,0.7647,0.625,0.1875,,0,0,0,0.0726552179656539,0.1698379292778672,1277,False,False,,,0.1875,,,,,,,,,,,,,,,,,,,,,,,
gpqa_149,zeroclaw,both_wrong,False,17,reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|UN,reason,0.8823529411764706,0.4438,0.0,0.0588,0.0,0.0,0.0588,0.0,0.8824,0.875,0.0625,,21,16,4,0.2580181905217807,0.2643203496763885,4577,False,False,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,
gpqa_15,zeroclaw,both_correct,True,17,PD|reason|PD|reason|PD|reason|reason|reason|reason|reason|reason|PD|reason|reason|reason|reason|PD,reason,0.7058823529411765,0.6058,0.0,0.2941,0.0,0.0,0.0,0.0,0.7059,0.5,0.25,,10,23,3,0.1615811373092926,0.4763949160090885,2216,False,False,,,0.25,,,,,,,,,,,,,,,,,,,,,,,
gpqa_150,zeroclaw,both_correct,True,17,reason|PD|reason|reason|RR|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|IC,reason,0.8235294117647058,0.6599,0.0,0.0588,0.0,0.0588,0.0,0.0588,0.8235,0.6875,0.0625,,4,10,0,0.3222565687789799,0.2039190445609213,2728,False,False,0.0625,,0.0625,,,,,,,,0.0625,0.0625,,,,,,,,,,,,,,
gpqa_151,zeroclaw,both_correct,True,17,PD|reason|PD|PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD,reason,0.7647058823529411,0.5456,0.0,0.2353,0.0,0.0,0.0,0.0,0.7647,0.6875,0.125,,2,0,0,0.0695652173913043,0.145398472186048,1037,False,False,,,0.125,,,0.0625,,,,,,,,,,,,,,,,,,,,
gpqa_152,zeroclaw,both_correct,True,17,reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|reason|reason|reason|reason|IC,reason,0.8823529411764706,0.4438,0.0,0.0588,0.0,0.0588,0.0,0.0,0.8824,0.8125,0.0625,,1,4,0,0.1330724070450097,0.1184868849989874,1190,False,False,0.0625,,0.0625,,,,,,,,,,,,,,,,,,,,,,,
gpqa_153,zeroclaw,both_correct,True,17,reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD,reason,0.9411764705882353,0.2237,0.0,0.0588,0.0,0.0,0.0,0.0,0.9412,0.9375,0.0625,,2,0,0,0.1046077210460772,0.3329964285834976,1072,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_154,zeroclaw,both_correct,True,17,reason|reason|reason|reason|reason|reason|reason|PD|reason|reason|reason|reason|reason|reason|reason|reason|RR,reason,0.8823529411764706,0.4438,0.0,0.0588,0.0,0.0,0.0,0.0588,0.8824,0.8125,0.0625,,3,2,0,0.1107913669064748,0.1280973611339004,3070,False,False,,,0.0625,,,,,,,,0.0625,,,,,,,,,,,,,,,
gpqa_155,zeroclaw,both_correct,True,17,PD|reason|reason|PD|reason|PD|reason|reason|PD|PD|PD|PD|PD|PD|reason|reason|PD,PD,0.5882352941176471,0.6775,0.0,0.5882,0.0,0.0,0.0,0.0,0.4118,0.1875,0.25,,2,6,1,0.0775716694772344,0.3220792389617198,2067,False,False,,,0.25,,,0.3125,,,,,,,,,,,,,,,,,,,,
gpqa_156,zeroclaw,both_correct,True,17,reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|reason|PD,reason,0.8823529411764706,0.3622,0.0,0.1176,0.0,0.0,0.0,0.0,0.8824,0.8125,0.125,,1,1,0,0.1542792792792792,0.145878029770922,3546,False,False,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,
gpqa_157,zeroclaw,both_correct,True,17,reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|reason|reason|reason|reason|PD,reason,0.8823529411764706,0.3622,0.0,0.1176,0.0,0.0,0.0,0.0,0.8824,0.8125,0.125,,0,6,0,0.1745098039215686,0.1875536320122086,705,False,False,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,
gpqa_158,zeroclaw,both_correct,True,17,reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|RR|reason|reason|reason|RR,reason,0.8823529411764706,0.3622,0.0,0.0,0.0,0.0,0.0,0.1176,0.8824,0.8125,,,4,12,0,0.1425438596491228,0.2775688748636155,3396,False,False,,,,,,,,,,,0.125,0.0625,,,,,,,,,,,,,,
gpqa_159,zeroclaw,both_correct,True,17,reason|reason|reason|PD|reason|reason|reason|PD|reason|reason|reason|reason|reason|reason|reason|reason|PD,reason,0.8235294117647058,0.466,0.0,0.1765,0.0,0.0,0.0,0.0,0.8235,0.6875,0.1875,,0,0,0,0.0796178343949044,0.1838946423669987,1041,False,False,,,0.125,,,,,,,,,,,,,,,,,,,,,,,
gpqa_16,zeroclaw,both_correct,True,17,reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|IC|reason|reason|reason|reason,reason,0.9411764705882353,0.2237,0.0,0.0,0.0,0.0588,0.0,0.0,0.9412,0.875,,,0,11,0,0.0652173913043478,0.3559234941377925,919,False,False,0.0625,0.0625,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_160,zeroclaw,both_correct,True,17,PD|PD|PD|reason|reason|reason|reason|reason|PD|reason|reason|reason|reason|reason|reason|reason|PD,reason,0.7058823529411765,0.6058,0.0,0.2941,0.0,0.0,0.0,0.0,0.7059,0.625,0.125,,4,0,0,0.0667678300455235,0.1188664372378086,3427,False,False,,,0.125,,,0.125,,,,,,,,,,,,,,,,,,,,
gpqa_161,zeroclaw,both_correct,True,17,reason|reason|reason|reason|reason|reason|reason|UN|PD|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.7647058823529411,0.6779,0.0,0.1765,0.0,0.0,0.0588,0.0,0.7647,0.625,0.125,,2,5,0,0.106290672451193,0.2836433693802266,1995,False,False,,,0.125,0.0625,,,,,,,,,,,,,0.0625,,,,,,,,,
gpqa_162,zeroclaw,both_correct,True,17,reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason,reason,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,5,5,0,0.0697368421052631,0.207380663830699,2810,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_163,zeroclaw,both_correct,True,17,reason|reason|reason|reason|PD|PD|reason|PD|reason|reason|reason|reason|PD|PD|reason|reason|PD,reason,0.6470588235294118,0.6492,0.0,0.3529,0.0,0.0,0.0,0.0,0.6471,0.4375,0.25,,4,0,0,0.1815431164901664,0.0812565257698349,3341,False,False,,,0.1875,,,0.125,,,,,,,,,,,,,,,,,,,,
gpqa_164,zeroclaw,both_correct,True,17,reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|RR,reason,0.9411764705882353,0.2237,0.0,0.0,0.0,0.0,0.0,0.0588,0.9412,0.9375,,,2,4,0,0.2184115523465704,0.1066041140393216,2606,False,False,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,
gpqa_165,zeroclaw,both_correct,True,17,PD|reason|PD|PD|PD|PD|reason|reason|reason|reason|reason|reason|reason|PD|reason|PD|PD,reason,0.5294117647058824,0.6914,0.0,0.4706,0.0,0.0,0.0,0.0,0.5294,0.375,0.1875,,1,1,0,0.0913461538461538,0.1807790456402039,1218,False,False,,,0.1875,,,0.25,,,,,,,,,,,,,,,,,,,,
gpqa_166,zeroclaw,both_correct,True,17,reason|PD|PD|reason|PD|reason|reason|reason|PD|reason|PD|PD|PD|reason|reason|PD|PD,PD,0.5294117647058824,0.6914,0.0,0.5294,0.0,0.0,0.0,0.0,0.4706,0.1875,0.3125,,2,0,0,0.1019522776572668,0.0965062592434517,1640,False,False,,,0.25,,,0.25,,,,,,,,,,,,,,,,,,,,
gpqa_167,zeroclaw,both_correct,True,17,PD|PD|PD|PD|reason|reason|reason|PD|reason|reason|reason|PD|reason|reason|reason|reason|PD,reason,0.5882352941176471,0.6775,0.0,0.4118,0.0,0.0,0.0,0.0,0.5882,0.4375,0.1875,,2,0,0,0.2995215311004784,0.120865671448552,2009,False,False,,,0.1875,,,0.1875,,,,,,,,,,,,,,,,,,,,
gpqa_168,zeroclaw,both_correct,True,17,PD|PD|reason|reason|reason|PD|reason|reason|reason|reason|reason|reason|reason|PD|reason|PD|PD,reason,0.6470588235294118,0.6492,0.0,0.3529,0.0,0.0,0.0,0.0,0.6471,0.5,0.1875,,1,0,0,0.1282952548330404,0.0876743799207254,1260,False,False,,,0.1875,,,0.125,,,,,,,,,,,,,,,,,,,,
gpqa_169,zeroclaw,both_correct,True,17,PD|reason|reason|reason|IC|reason|PD|reason|reason|reason|reason|reason|IC|reason|PD|reason|IC,reason,0.6470588235294118,0.8939,0.0,0.1765,0.0,0.1765,0.0,0.0,0.6471,0.375,0.125,,2,2,0,0.2847985347985348,0.3051926658887239,1284,False,False,0.1875,0.125,0.1875,,,,,,,,,,,,,,,,,,,,,,,
gpqa_17,zeroclaw,both_correct,True,17,reason|PD|reason|reason|reason|PD|PD|reason|PD|reason|reason|reason|reason|reason|reason|reason|PD,reason,0.7058823529411765,0.6058,0.0,0.2941,0.0,0.0,0.0,0.0,0.7059,0.5,0.25,,3,1,0,0.0574257425742574,0.0915635840043152,2364,False,False,,,0.1875,,,0.0625,,,,,,,,,,,,,,,,,,,,
gpqa_170,zeroclaw,both_correct,True,17,PD|PD|PD|PD|PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|PD,reason,0.5882352941176471,0.6775,0.0,0.4118,0.0,0.0,0.0,0.0,0.5882,0.5625,0.0625,,5,0,0,0.1492281303602058,0.1253560983928212,1663,False,False,,,0.0625,,,0.3125,,,,,,,,,,,,,,,,,,,,
gpqa_171,zeroclaw,both_correct,True,17,reason|reason|reason|PD|reason|PD|reason|reason|reason|reason|reason|reason|reason|reason|UN|UN|UN,reason,0.7058823529411765,0.8037,0.0,0.1176,0.0,0.0,0.1765,0.0,0.7059,0.5625,0.125,,3,9,2,0.2240161453077699,0.196774345598591,2086,False,False,,,0.125,0.0625,,,,,,,,,,,,0.125,,,,,,,,,,
gpqa_172,zeroclaw,both_correct,True,17,PD|PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|RR,reason,0.8235294117647058,0.5783,0.0,0.1176,0.0,0.0,0.0,0.0588,0.8235,0.8125,,,9,17,0,0.1389766266582438,0.2248918401415978,3756,False,False,,,0.0625,,,0.0625,,,,,0.0625,,,,,,,,,,,,,,,
gpqa_173,zeroclaw,both_correct,True,17,reason|reason|PD|reason|reason|PD|reason|reason|reason|reason|PD|reason|reason|reason|reason|PD|UN,reason,0.7058823529411765,0.753,0.0,0.2353,0.0,0.0,0.0588,0.0,0.7059,0.5,0.25,,26,43,36,0.335400974745237,0.1652392047622813,9578,False,False,,,0.1875,,,,,,0.0625,,,,,,,,,,,,,,,,,
gpqa_174,zeroclaw,both_correct,True,17,PD|reason|PD|reason|PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|UN,reason,0.7647058823529411,0.6779,0.0,0.1765,0.0,0.0,0.0588,0.0,0.7647,0.625,0.125,,9,7,1,0.1128074639525021,0.2001775114536882,3716,False,False,,,0.1875,0.0625,,,,,,,,,,,,,,,,,,,,,,
gpqa_175,zeroclaw,both_correct,True,17,PD|PD|reason|reason|reason|reason|reason|PD|reason|reason|reason|reason|reason|reason|reason|reason|PD,reason,0.7647058823529411,0.5456,0.0,0.2353,0.0,0.0,0.0,0.0,0.7647,0.6875,0.125,,1,8,0,0.1409796893667861,0.1435198093982002,2755,False,False,,,0.125,,,0.0625,,,,,,,,,,,,,,,,,,,,
gpqa_176,zeroclaw,both_correct,True,17,reason|PD|reason|PD|reason|reason|reason|RR|reason|reason|reason|reason|PD|reason|PD|reason|PD,reason,0.6470588235294118,0.8083,0.0,0.2941,0.0,0.0,0.0,0.0588,0.6471,0.3125,0.3125,,3,1,0,0.078697421981004,0.2160967131555065,1450,False,False,,,0.25,,,,,,,,0.0625,0.0625,,,,,,,,,,,,,,
gpqa_177,zeroclaw,both_correct,True,17,PD|reason|PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|IC,reason,0.8235294117647058,0.5783,0.0,0.1176,0.0,0.0588,0.0,0.0,0.8235,0.75,0.0625,,1,0,0,0.0491493383742911,0.1182883837498839,2268,False,False,0.0625,,0.125,,,,,,,,,,,,,,,,,,,,,,,
gpqa_178,zeroclaw,both_correct,True,17,PD|reason|reason|reason|reason|IC|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD,reason,0.8235294117647058,0.5783,0.0,0.1176,0.0,0.0588,0.0,0.0,0.8235,0.75,0.0625,,0,2,0,0.1939120631341601,0.1482013627514603,2057,False,False,0.0625,0.0625,0.0625,,,,,,,,,,,,,,,,,,,,,,,
gpqa_179,zeroclaw,both_correct,True,17,reason|PD|reason|reason|reason|reason|reason|reason|RR|reason|reason|reason|reason|reason|reason|reason|PD,reason,0.8235294117647058,0.5783,0.0,0.1176,0.0,0.0,0.0,0.0588,0.8235,0.6875,0.125,,5,1,0,0.0466531440162271,0.128056594463246,2929,False,False,,,0.0625,,,,,,,,0.0625,0.0625,,,,,,,,,,,,,,
gpqa_18,zeroclaw,both_wrong,False,17,PD|reason|reason|reason|UN|reason|PD|PD|RR|UN|PD|reason|reason|reason|reason|RR|UN,reason,0.47058823529411764,1.253,0.0,0.2353,0.0,0.0,0.1765,0.1176,0.4706,0.3125,0.0625,,8,15,2,0.0697445972495088,0.5595436754941518,1365,True,False,,,0.125,0.0625,0.0625,0.0625,,,,,0.0625,,,,,,0.0625,,,,0.0625,0.125,,,,
gpqa_180,zeroclaw,both_correct,True,17,PD|PD|PD|PD|PD|PD|PD|PD|PD|PD|reason|reason|PD|PD|reason|reason|PD,PD,0.7647058823529411,0.5456,0.0,0.7647,0.0,0.0,0.0,0.0,0.2353,0.125,0.125,,2,0,0,0.1343511450381679,0.0999046679349987,1970,False,False,,,0.125,,,0.625,,,,,,,,,,,,,,,,,,,,
gpqa_181,zeroclaw,both_correct,True,17,PD|reason|PD|reason|reason|PD|PD|reason|reason|PD|reason|IC|reason|PD|reason|PD|PD,PD,0.47058823529411764,0.8761,0.0,0.4706,0.0,0.0588,0.0,0.0,0.4706,0.125,0.3125,,0,0,0,0.2653846153846154,0.0934673961898033,1191,False,False,0.0625,0.0625,0.3125,,,0.125,,,,,,,,,,,,,,,,,,,,
gpqa_182,zeroclaw,both_correct,True,17,reason|PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|IC|reason,reason,0.8823529411764706,0.4438,0.0,0.0588,0.0,0.0588,0.0,0.0,0.8824,0.75,0.0625,,3,0,0,0.02088772845953,0.112877479254641,1770,False,False,0.0625,0.0625,0.0625,,,,,,,,,,,,,,,,,,,,,,,
gpqa_183,zeroclaw,both_correct,True,17,reason|PD|reason|reason|PD|PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD,reason,0.7647058823529411,0.5456,0.0,0.2353,0.0,0.0,0.0,0.0,0.7647,0.625,0.1875,,2,0,0,0.1809116809116809,0.1160566750144088,2041,False,False,,,0.125,,,0.0625,,,,,,,,,,,,,,,,,,,,
gpqa_184,zeroclaw,both_correct,True,17,PD|PD|PD|reason|reason|reason|reason|reason|reason|reason|reason|PD|PD|PD|PD|PD|PD,PD,0.5294117647058824,0.6914,0.0,0.5294,0.0,0.0,0.0,0.0,0.4706,0.4375,0.0625,,2,3,0,0.0593849416755037,0.1663967433638816,4489,False,False,,,0.0625,,,0.4375,,,,,,,,,,,,,,,,,,,,
gpqa_185,zeroclaw,both_correct,True,17,reason|reason|reason|reason|reason|reason|reason|reason|RR|reason|reason|reason|reason|reason|reason|reason|RR,reason,0.8823529411764706,0.3622,0.0,0.0,0.0,0.0,0.0,0.1176,0.8824,0.8125,,,1,10,0,0.1814119749776586,0.3965280916289423,1311,False,False,,,,,,,,,,,0.125,0.0625,,,,,,,,,,,,,,
gpqa_186,zeroclaw,both_correct,True,17,reason|PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|IC|reason|reason,reason,0.8235294117647058,0.5783,0.0,0.1176,0.0,0.0588,0.0,0.0,0.8235,0.6875,0.125,0.0625,3,0,0,0.0903614457831325,0.1404846951565034,1346,False,False,,0.0625,0.0625,,,,,,,,,,,,,,,,,,,,,,,
gpqa_187,zeroclaw,both_correct,True,17,reason|PD|reason|reason|PD|reason|reason|reason|PD|PD|reason|reason|reason|reason|reason|reason|reason,reason,0.7647058823529411,0.5456,0.0,0.2353,0.0,0.0,0.0,0.0,0.7647,0.5625,0.1875,,4,0,0,0.0428571428571428,0.1859301905719648,899,False,False,,,0.1875,,,0.0625,,,,,,,,,,,,,,,,,,,,
gpqa_188,zeroclaw,both_correct,True,17,reason|PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|RR|RR|reason|reason|reason|IC,reason,0.7647058823529411,0.7902,0.0,0.0588,0.0,0.0588,0.0,0.1176,0.7647,0.625,0.0625,,6,3,0,0.0956239870340356,0.1208598447376681,3297,False,False,0.0625,,0.0625,,,,,,,,0.0625,0.0625,,,,,,,,,,,0.0625,,,
gpqa_189,zeroclaw,both_correct,True,17,PD|reason|reason|reason|reason|PD|IC|reason|reason|reason|reason|PD|IC|reason|reason|reason|IC,reason,0.6470588235294118,0.8939,0.0,0.1765,0.0,0.1765,0.0,0.0,0.6471,0.5,0.125,0.125,5,4,1,0.2509505703422053,0.0858524684534524,5657,False,False,0.0625,0.125,0.0625,,,,,,,,,,,,,,,,,,,,,,,
gpqa_19,zeroclaw,both_correct,True,17,PD|reason|PD|PD|PD|reason|reason|reason|reason|reason|PD|reason|reason|reason|reason|reason|PD,reason,0.6470588235294118,0.6492,0.0,0.3529,0.0,0.0,0.0,0.0,0.6471,0.5,0.1875,,0,0,0,0.1335807050092764,0.0901595539705215,2427,False,False,,,0.1875,,,0.125,,,,,,,,,,,,,,,,,,,,
gpqa_190,zeroclaw,both_correct,True,17,PD|PD|PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|PD|reason|PD,reason,0.6470588235294118,0.6492,0.0,0.3529,0.0,0.0,0.0,0.0,0.6471,0.5625,0.125,,1,0,0,0.24,0.0832908401835576,1286,False,False,,,0.125,,,0.1875,,,,,,,,,,,,,,,,,,,,
gpqa_191,zeroclaw,both_correct,True,17,reason|reason|reason|reason|PD|reason|reason|reason|PD|reason|PD|reason|reason|IC|reason|PD|PD,reason,0.6470588235294118,0.8083,0.0,0.2941,0.0,0.0588,0.0,0.0,0.6471,0.375,0.25,,2,0,0,0.1731391585760517,0.1331729345761094,1728,False,False,0.0625,0.0625,0.1875,,,0.0625,,,,,,,,,,,,,,,,,,,,
gpqa_192,zeroclaw,both_correct,True,17,reason|reason|reason|reason|reason|reason|reason|reason|PD|RR|reason|reason|reason|reason|reason|reason|IC,reason,0.8235294117647058,0.6599,0.0,0.0588,0.0,0.0588,0.0,0.0588,0.8235,0.75,0.0625,,3,3,0,0.1223776223776223,0.1614637039934256,2484,False,False,0.0625,,,,,,,,,,,0.0625,,,,,,,,,0.0625,,,,,
gpqa_193,zeroclaw,both_correct,True,17,PD|reason|reason|reason|reason|PD|reason|reason|reason|reason|reason|PD|reason|reason|reason|reason|PD,reason,0.7647058823529411,0.5456,0.0,0.2353,0.0,0.0,0.0,0.0,0.7647,0.625,0.1875,,2,0,0,0.126953125,0.0853803116443691,2287,False,False,,,0.1875,,,,,,,,,,,,,,,,,,,,,,,
